Salary,Age,StockOptionLevel,YearsAtCompany,EducationLevel,EnvironmentSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,SelfRating,ManagerRating
62016,28,3,7,1,5.0,2.0,0.0,5.0,5.0
62016,28,3,7,1,5.0,1.0,1.0,5.0,4.0
62016,28,3,7,1,5.0,3.0,0.0,4.0,3.0
62016,28,3,7,1,1.0,1.0,0.0,5.0,4.0
140377,28,1,7,Bachelors ,3.0,3.0,0.0,5.0,4.0
140377,28,1,7,Bachelors ,3.0,3.0,0.0,5.0,4.0
140377,28,1,7,Bachelors ,3.0,2.0,1.0,4.0,4.0
140377,28,1,7,Bachelors ,4.0,2.0,0.0,4.0,4.0
140377,28,1,7,Bachelors ,3.0,3.0,2.0,5.0,4.0
22986,27,0,7,1,4.0,1.0,2.0,5.0,5.0
22986,27,0,7,1,4.0,2.0,0.0,3.0,2.0
22986,27,0,7,1,4.0,2.0,0.0,4.0,4.0
22986,27,0,7,1,4.0,3.0,2.0,4.0,4.0
22986,27,0,7,1,5.0,1.0,1.0,3.0,3.0
81906,28,0,7,5,3.0,1.0,1.0,5.0,5.0
81906,28,0,7,5,3.0,2.0,3.0,3.0,3.0
81906,28,0,7,5,5.0,3.0,1.0,5.0,4.0
81906,28,0,7,5,3.0,3.0,3.0,4.0,4.0
81906,28,0,7,5,5.0,2.0,1.0,4.0,4.0
34320,27,1,7,Bachelors ,5.0,3.0,3.0,5.0,5.0
34320,27,1,7,Bachelors ,5.0,3.0,2.0,5.0,4.0
34320,27,1,7,Bachelors ,4.0,1.0,2.0,5.0,4.0
34320,27,1,7,Bachelors ,3.0,3.0,1.0,4.0,3.0
34320,27,1,7,Bachelors ,5.0,2.0,0.0,5.0,5.0
145905,25,2,7,Bachelors ,5.0,2.0,1.0,4.0,4.0
145905,25,2,7,Bachelors ,4.0,3.0,0.0,3.0,3.0
145905,25,2,7,Bachelors ,3.0,2.0,2.0,5.0,4.0
145905,25,2,7,Bachelors ,4.0,2.0,0.0,5.0,5.0
145905,25,2,7,Bachelors ,4.0,1.0,2.0,3.0,3.0
28751,26,2,7,Bachelors ,3.0,3.0,1.0,3.0,3.0
28751,26,2,7,Bachelors ,4.0,1.0,2.0,4.0,3.0
28751,26,2,7,Bachelors ,3.0,2.0,1.0,4.0,3.0
28751,26,2,7,Bachelors ,4.0,2.0,2.0,3.0,3.0
28751,26,2,7,Bachelors ,4.0,2.0,0.0,4.0,4.0
77039,27,1,7,Masters ,5.0,2.0,0.0,4.0,3.0
77039,27,1,7,Masters ,5.0,3.0,0.0,4.0,4.0
77039,27,1,7,Masters ,4.0,3.0,0.0,3.0,3.0
77039,27,1,7,Masters ,5.0,2.0,0.0,4.0,3.0
77039,27,1,7,Masters ,4.0,3.0,1.0,5.0,5.0
206137,26,1,7,Bachelors ,4.0,1.0,0.0,5.0,4.0
206137,26,1,7,Bachelors ,5.0,1.0,1.0,5.0,4.0
206137,26,1,7,Bachelors ,4.0,1.0,0.0,4.0,4.0
206137,26,1,7,Bachelors ,4.0,2.0,1.0,3.0,3.0
206137,26,1,7,Bachelors ,4.0,3.0,1.0,5.0,5.0
57837,28,2,7,Bachelors ,5.0,3.0,2.0,3.0,3.0
57837,28,2,7,Bachelors ,4.0,3.0,2.0,3.0,3.0
57837,28,2,7,Bachelors ,1.0,3.0,0.0,5.0,5.0
57837,28,2,7,Bachelors ,3.0,1.0,1.0,5.0,4.0
57837,28,2,7,Bachelors ,5.0,2.0,1.0,4.0,4.0
28646,25,1,7,Bachelors ,3.0,1.0,1.0,4.0,4.0
28646,25,1,7,Bachelors ,3.0,2.0,0.0,3.0,3.0
28646,25,1,7,Bachelors ,4.0,1.0,2.0,5.0,4.0
28646,25,1,7,Bachelors ,4.0,2.0,2.0,3.0,2.0
28646,25,1,7,Bachelors ,4.0,2.0,0.0,4.0,3.0
195911,25,0,7,Bachelors ,4.0,3.0,3.0,3.0,2.0
195911,25,0,7,Bachelors ,4.0,3.0,0.0,4.0,3.0
195911,25,0,7,Bachelors ,5.0,3.0,2.0,4.0,3.0
195911,25,0,7,Bachelors ,4.0,3.0,0.0,4.0,4.0
195911,25,0,7,Bachelors ,5.0,1.0,1.0,3.0,3.0
127450,26,0,7,Masters ,5.0,2.0,0.0,4.0,3.0
127450,26,0,7,Masters ,4.0,2.0,1.0,5.0,4.0
127450,26,0,7,Masters ,4.0,3.0,1.0,4.0,3.0
127450,26,0,7,Masters ,5.0,2.0,2.0,5.0,5.0
127450,26,0,7,Masters ,5.0,2.0,0.0,4.0,3.0
339731,28,0,7,High School ,4.0,2.0,1.0,3.0,3.0
339731,28,0,7,High School ,3.0,1.0,1.0,3.0,2.0
339731,28,0,7,High School ,3.0,1.0,0.0,5.0,4.0
339731,28,0,7,High School ,4.0,2.0,0.0,5.0,4.0
339731,28,0,7,High School ,4.0,1.0,1.0,3.0,3.0
178337,25,0,7,5,5.0,2.0,2.0,5.0,4.0
178337,25,0,7,5,4.0,2.0,0.0,4.0,4.0
178337,25,0,7,5,3.0,3.0,0.0,5.0,5.0
178337,25,0,7,5,5.0,1.0,1.0,4.0,3.0
178337,25,0,7,5,4.0,1.0,2.0,3.0,3.0
47676,26,1,7,Bachelors ,3.0,3.0,0.0,5.0,4.0
47676,26,1,7,Bachelors ,3.0,1.0,0.0,3.0,2.0
47676,26,1,7,Bachelors ,4.0,3.0,2.0,5.0,4.0
47676,26,1,7,Bachelors ,4.0,3.0,1.0,4.0,3.0
47676,26,1,7,Bachelors ,3.0,1.0,3.0,4.0,3.0
128719,28,1,7,High School ,5.0,2.0,3.0,4.0,3.0
128719,28,1,7,High School ,4.0,1.0,1.0,3.0,3.0
128719,28,1,7,High School ,4.0,3.0,0.0,3.0,2.0
128719,28,1,7,High School ,5.0,2.0,2.0,4.0,3.0
128719,28,1,7,High School ,5.0,2.0,0.0,5.0,5.0
78735,28,1,7,High School ,3.0,1.0,0.0,4.0,4.0
78735,28,1,7,High School ,5.0,3.0,2.0,4.0,4.0
78735,28,1,7,High School ,5.0,1.0,0.0,5.0,4.0
78735,28,1,7,High School ,4.0,2.0,0.0,3.0,2.0
78735,28,1,7,High School ,4.0,2.0,3.0,3.0,3.0
40100,26,0,0,Bachelors ,5.0,1.0,0.0,4.0,4.0
40100,26,0,0,Bachelors ,4.0,1.0,2.0,5.0,4.0
40100,26,0,0,Bachelors ,3.0,1.0,0.0,3.0,2.0
40100,26,0,0,Bachelors ,3.0,2.0,1.0,3.0,3.0
40100,26,0,0,Bachelors ,3.0,2.0,3.0,4.0,3.0
40100,26,0,0,Bachelors ,5.0,2.0,1.0,3.0,3.0
40100,26,0,0,Bachelors ,4.0,1.0,1.0,4.0,4.0
40100,26,0,0,Bachelors ,3.0,2.0,1.0,4.0,3.0
40100,26,0,0,Bachelors ,4.0,3.0,0.0,3.0,3.0
40100,26,0,0,Bachelors ,5.0,2.0,3.0,4.0,3.0
105398,27,0,7,1,3.0,3.0,0.0,3.0,3.0
105398,27,0,7,1,5.0,3.0,0.0,5.0,5.0
105398,27,0,7,1,4.0,3.0,2.0,3.0,2.0
105398,27,0,7,1,4.0,2.0,0.0,3.0,3.0
105398,27,0,7,1,4.0,2.0,0.0,3.0,2.0
31672,27,1,7,Bachelors ,5.0,3.0,1.0,4.0,3.0
31672,27,1,7,Bachelors ,4.0,2.0,1.0,5.0,5.0
31672,27,1,7,Bachelors ,3.0,3.0,2.0,4.0,4.0
31672,27,1,7,Bachelors ,4.0,1.0,1.0,3.0,3.0
31672,27,1,7,Bachelors ,3.0,1.0,0.0,3.0,2.0
238435,27,1,7,Bachelors ,5.0,2.0,2.0,4.0,3.0
238435,27,1,7,Bachelors ,4.0,2.0,0.0,3.0,2.0
238435,27,1,7,Bachelors ,3.0,1.0,0.0,3.0,2.0
238435,27,1,7,Bachelors ,1.0,2.0,1.0,3.0,3.0
238435,27,1,7,Bachelors ,4.0,2.0,0.0,4.0,3.0
29791,26,0,7,Masters ,5.0,1.0,0.0,4.0,4.0
29791,26,0,7,Masters ,3.0,3.0,3.0,4.0,4.0
29791,26,0,7,Masters ,4.0,3.0,1.0,5.0,4.0
29791,26,0,7,Masters ,5.0,2.0,0.0,3.0,2.0
29791,26,0,7,Masters ,5.0,1.0,2.0,5.0,5.0
153420,26,2,7,Masters ,3.0,3.0,1.0,5.0,5.0
153420,26,2,7,Masters ,5.0,2.0,0.0,3.0,2.0
153420,26,2,7,Masters ,4.0,1.0,1.0,5.0,4.0
153420,26,2,7,Masters ,5.0,3.0,1.0,5.0,5.0
153420,26,2,7,Masters ,3.0,1.0,1.0,4.0,3.0
30931,25,0,1,1,5.0,2.0,1.0,3.0,3.0
30931,25,0,1,1,5.0,2.0,1.0,4.0,4.0
30931,25,0,1,1,3.0,3.0,3.0,5.0,5.0
30931,25,0,1,1,3.0,3.0,3.0,5.0,5.0
30931,25,0,1,1,3.0,2.0,2.0,4.0,3.0
30931,25,0,1,1,4.0,2.0,2.0,3.0,3.0
30931,25,0,1,1,3.0,1.0,2.0,3.0,2.0
30931,25,0,1,1,5.0,1.0,1.0,3.0,2.0
30931,25,0,1,1,5.0,2.0,1.0,5.0,4.0
30931,25,0,1,1,5.0,3.0,0.0,4.0,3.0
50949,27,1,7,Masters ,4.0,2.0,1.0,5.0,5.0
50949,27,1,7,Masters ,3.0,1.0,0.0,4.0,3.0
50949,27,1,7,Masters ,3.0,2.0,0.0,3.0,2.0
50949,27,1,7,Masters ,5.0,1.0,0.0,3.0,3.0
50949,27,1,7,Masters ,3.0,3.0,2.0,4.0,4.0
60967,27,2,7,Bachelors ,4.0,3.0,1.0,5.0,4.0
60967,27,2,7,Bachelors ,4.0,3.0,2.0,3.0,3.0
60967,27,2,7,Bachelors ,4.0,3.0,1.0,3.0,3.0
60967,27,2,7,Bachelors ,5.0,2.0,3.0,3.0,3.0
60967,27,2,7,Bachelors ,4.0,3.0,2.0,4.0,4.0
110057,28,2,7,High School ,1.0,2.0,1.0,5.0,5.0
110057,28,2,7,High School ,5.0,2.0,2.0,3.0,2.0
110057,28,2,7,High School ,5.0,2.0,0.0,4.0,4.0
110057,28,2,7,High School ,4.0,2.0,0.0,5.0,4.0
110057,28,2,7,High School ,5.0,1.0,1.0,5.0,5.0
137012,27,1,7,High School ,4.0,1.0,1.0,3.0,2.0
137012,27,1,7,High School ,3.0,3.0,1.0,5.0,4.0
137012,27,1,7,High School ,4.0,1.0,2.0,4.0,4.0
137012,27,1,7,High School ,4.0,3.0,3.0,4.0,4.0
137012,27,1,7,High School ,3.0,3.0,1.0,4.0,3.0
205622,27,0,7,5,4.0,1.0,2.0,5.0,4.0
205622,27,0,7,5,3.0,1.0,1.0,4.0,3.0
205622,27,0,7,5,3.0,3.0,1.0,3.0,3.0
205622,27,0,7,5,4.0,3.0,0.0,4.0,4.0
205622,27,0,7,5,5.0,3.0,1.0,3.0,3.0
60494,26,1,7,Bachelors ,5.0,3.0,1.0,5.0,4.0
60494,26,1,7,Bachelors ,5.0,3.0,0.0,5.0,5.0
60494,26,1,7,Bachelors ,3.0,1.0,3.0,4.0,4.0
60494,26,1,7,Bachelors ,4.0,3.0,1.0,4.0,4.0
60494,26,1,7,Bachelors ,2.0,3.0,1.0,5.0,5.0
249071,28,2,7,Masters ,5.0,3.0,0.0,3.0,2.0
249071,28,2,7,Masters ,4.0,2.0,2.0,5.0,5.0
249071,28,2,7,Masters ,4.0,3.0,2.0,4.0,3.0
249071,28,2,7,Masters ,5.0,1.0,0.0,4.0,3.0
249071,28,2,7,Masters ,5.0,2.0,1.0,5.0,4.0
73326,27,1,7,Masters ,3.0,1.0,0.0,4.0,4.0
73326,27,1,7,Masters ,5.0,3.0,0.0,5.0,4.0
73326,27,1,7,Masters ,4.0,3.0,0.0,5.0,5.0
73326,27,1,7,Masters ,3.0,1.0,1.0,5.0,4.0
73326,27,1,7,Masters ,2.0,1.0,1.0,3.0,3.0
25110,26,2,7,Bachelors ,4.0,3.0,1.0,3.0,3.0
25110,26,2,7,Bachelors ,4.0,2.0,2.0,5.0,4.0
25110,26,2,7,Bachelors ,3.0,1.0,1.0,3.0,2.0
25110,26,2,7,Bachelors ,4.0,2.0,3.0,5.0,5.0
25110,26,2,7,Bachelors ,3.0,3.0,0.0,4.0,4.0
30217,26,1,7,Masters ,5.0,2.0,3.0,4.0,3.0
30217,26,1,7,Masters ,3.0,1.0,1.0,4.0,3.0
30217,26,1,7,Masters ,5.0,2.0,1.0,3.0,2.0
30217,26,1,7,Masters ,4.0,1.0,1.0,5.0,4.0
30217,26,1,7,Masters ,3.0,3.0,0.0,3.0,2.0
86485,25,1,7,Bachelors ,5.0,3.0,0.0,5.0,4.0
86485,25,1,7,Bachelors ,4.0,1.0,1.0,4.0,4.0
86485,25,1,7,Bachelors ,5.0,3.0,2.0,5.0,4.0
86485,25,1,7,Bachelors ,2.0,3.0,3.0,3.0,2.0
86485,25,1,7,Bachelors ,4.0,3.0,1.0,4.0,3.0
54324,28,0,3,High School ,5.0,2.0,2.0,5.0,5.0
54324,28,0,3,High School ,3.0,3.0,2.0,4.0,3.0
54324,28,0,3,High School ,3.0,2.0,1.0,3.0,3.0
54324,28,0,3,High School ,5.0,2.0,0.0,3.0,3.0
54324,28,0,3,High School ,3.0,3.0,2.0,5.0,5.0
54324,28,0,3,High School ,5.0,2.0,0.0,3.0,2.0
54324,28,0,3,High School ,4.0,2.0,2.0,5.0,4.0
54324,28,0,3,High School ,4.0,1.0,2.0,4.0,3.0
54324,28,0,3,High School ,2.0,2.0,2.0,3.0,2.0
54324,28,0,3,High School ,4.0,2.0,2.0,3.0,2.0
102569,25,0,7,Bachelors ,5.0,2.0,0.0,4.0,3.0
102569,25,0,7,Bachelors ,2.0,1.0,1.0,3.0,3.0
102569,25,0,7,Bachelors ,4.0,1.0,0.0,3.0,3.0
102569,25,0,7,Bachelors ,4.0,3.0,0.0,3.0,2.0
102569,25,0,7,Bachelors ,3.0,2.0,3.0,4.0,3.0
200409,27,0,7,Bachelors ,4.0,2.0,0.0,5.0,4.0
200409,27,0,7,Bachelors ,4.0,3.0,1.0,3.0,2.0
200409,27,0,7,Bachelors ,5.0,3.0,1.0,5.0,5.0
200409,27,0,7,Bachelors ,5.0,2.0,1.0,3.0,2.0
200409,27,0,7,Bachelors ,4.0,1.0,1.0,3.0,3.0
185380,28,1,5,Bachelors ,5.0,1.0,0.0,4.0,3.0
185380,28,1,5,Bachelors ,3.0,1.0,1.0,3.0,2.0
185380,28,1,5,Bachelors ,5.0,3.0,0.0,5.0,5.0
185380,28,1,5,Bachelors ,3.0,3.0,0.0,4.0,4.0
185380,28,1,5,Bachelors ,4.0,1.0,0.0,5.0,5.0
185380,28,1,5,Bachelors ,5.0,1.0,3.0,5.0,4.0
185380,28,1,5,Bachelors ,3.0,3.0,1.0,5.0,4.0
185380,28,1,5,Bachelors ,4.0,3.0,2.0,3.0,2.0
185380,28,1,5,Bachelors ,3.0,3.0,2.0,5.0,4.0
185380,28,1,5,Bachelors ,4.0,2.0,1.0,5.0,4.0
56892,26,0,7,1,4.0,2.0,2.0,4.0,3.0
56892,26,0,7,1,5.0,1.0,1.0,3.0,3.0
56892,26,0,7,1,5.0,1.0,2.0,5.0,4.0
56892,26,0,7,1,5.0,2.0,0.0,5.0,5.0
56892,26,0,7,1,4.0,3.0,1.0,5.0,5.0
112175,28,3,7,5,5.0,1.0,0.0,5.0,4.0
112175,28,3,7,5,3.0,2.0,2.0,4.0,3.0
112175,28,3,7,5,5.0,2.0,2.0,5.0,5.0
112175,28,3,7,5,4.0,1.0,0.0,3.0,3.0
112175,28,3,7,5,4.0,1.0,2.0,3.0,3.0
87762,28,0,7,Masters ,4.0,3.0,0.0,3.0,2.0
87762,28,0,7,Masters ,3.0,1.0,0.0,4.0,4.0
87762,28,0,7,Masters ,5.0,3.0,0.0,5.0,5.0
87762,28,0,7,Masters ,4.0,3.0,1.0,5.0,5.0
87762,28,0,7,Masters ,4.0,1.0,1.0,3.0,3.0
26542,27,1,7,High School ,3.0,2.0,1.0,5.0,4.0
26542,27,1,7,High School ,3.0,2.0,1.0,5.0,4.0
26542,27,1,7,High School ,4.0,2.0,0.0,4.0,3.0
26542,27,1,7,High School ,5.0,2.0,1.0,3.0,2.0
26542,27,1,7,High School ,5.0,2.0,0.0,3.0,2.0
39198,27,1,7,Masters ,5.0,2.0,3.0,3.0,3.0
39198,27,1,7,Masters ,4.0,2.0,1.0,4.0,3.0
39198,27,1,7,Masters ,4.0,1.0,0.0,4.0,3.0
39198,27,1,7,Masters ,4.0,3.0,0.0,3.0,3.0
39198,27,1,7,Masters ,5.0,2.0,0.0,4.0,3.0
157549,28,1,7,Masters ,5.0,2.0,0.0,4.0,3.0
157549,28,1,7,Masters ,4.0,1.0,0.0,3.0,3.0
157549,28,1,7,Masters ,3.0,3.0,3.0,4.0,4.0
157549,28,1,7,Masters ,5.0,2.0,2.0,4.0,4.0
157549,28,1,7,Masters ,3.0,2.0,0.0,5.0,4.0
73918,27,1,7,Bachelors ,4.0,3.0,1.0,5.0,4.0
73918,27,1,7,Bachelors ,4.0,1.0,2.0,5.0,5.0
73918,27,1,7,Bachelors ,4.0,3.0,0.0,3.0,2.0
73918,27,1,7,Bachelors ,3.0,1.0,1.0,4.0,4.0
73918,27,1,7,Bachelors ,4.0,3.0,0.0,4.0,4.0
83864,28,2,7,1,5.0,3.0,1.0,3.0,3.0
83864,28,2,7,1,3.0,2.0,1.0,4.0,3.0
83864,28,2,7,1,3.0,3.0,1.0,3.0,3.0
83864,28,2,7,1,4.0,1.0,0.0,3.0,3.0
83864,28,2,7,1,5.0,1.0,2.0,5.0,5.0
42052,26,1,7,High School ,5.0,1.0,0.0,3.0,2.0
42052,26,1,7,High School ,3.0,2.0,0.0,4.0,4.0
42052,26,1,7,High School ,3.0,1.0,0.0,5.0,4.0
42052,26,1,7,High School ,5.0,3.0,1.0,4.0,3.0
42052,26,1,7,High School ,1.0,3.0,2.0,4.0,4.0
220234,28,0,7,Bachelors ,4.0,2.0,1.0,4.0,3.0
220234,28,0,7,Bachelors ,3.0,2.0,3.0,3.0,3.0
220234,28,0,7,Bachelors ,4.0,3.0,3.0,4.0,3.0
220234,28,0,7,Bachelors ,4.0,3.0,1.0,4.0,4.0
220234,28,0,7,Bachelors ,5.0,2.0,0.0,5.0,5.0
62496,27,0,7,High School ,3.0,3.0,0.0,3.0,2.0
62496,27,0,7,High School ,5.0,1.0,0.0,3.0,3.0
62496,27,0,7,High School ,3.0,1.0,2.0,3.0,3.0
62496,27,0,7,High School ,4.0,3.0,0.0,4.0,3.0
62496,27,0,7,High School ,4.0,3.0,1.0,3.0,3.0
304858,28,1,7,Bachelors ,5.0,1.0,2.0,4.0,4.0
304858,28,1,7,Bachelors ,5.0,1.0,0.0,5.0,4.0
304858,28,1,7,Bachelors ,4.0,1.0,2.0,4.0,4.0
304858,28,1,7,Bachelors ,4.0,1.0,0.0,4.0,3.0
304858,28,1,7,Bachelors ,5.0,3.0,0.0,4.0,3.0
181164,28,1,7,5,3.0,1.0,3.0,4.0,4.0
181164,28,1,7,5,4.0,1.0,1.0,3.0,2.0
181164,28,1,7,5,3.0,1.0,0.0,5.0,5.0
181164,28,1,7,5,5.0,3.0,0.0,4.0,4.0
181164,28,1,7,5,4.0,1.0,1.0,3.0,2.0
67708,25,1,7,1,3.0,3.0,1.0,5.0,4.0
67708,25,1,7,1,3.0,2.0,1.0,4.0,4.0
67708,25,1,7,1,3.0,1.0,1.0,5.0,4.0
67708,25,1,7,1,5.0,1.0,0.0,3.0,2.0
67708,25,1,7,1,5.0,3.0,1.0,3.0,3.0
55778,26,1,7,Bachelors ,4.0,3.0,3.0,4.0,3.0
55778,26,1,7,Bachelors ,5.0,2.0,3.0,4.0,3.0
55778,26,1,7,Bachelors ,4.0,2.0,0.0,4.0,3.0
55778,26,1,7,Bachelors ,5.0,3.0,1.0,5.0,5.0
55778,26,1,7,Bachelors ,3.0,1.0,1.0,3.0,2.0
120049,27,1,7,High School ,5.0,1.0,0.0,4.0,3.0
120049,27,1,7,High School ,3.0,2.0,1.0,4.0,3.0
120049,27,1,7,High School ,5.0,1.0,0.0,3.0,2.0
120049,27,1,7,High School ,4.0,3.0,2.0,5.0,4.0
120049,27,1,7,High School ,4.0,3.0,2.0,3.0,3.0
128222,28,2,7,Masters ,3.0,3.0,2.0,5.0,4.0
128222,28,2,7,Masters ,4.0,1.0,0.0,5.0,4.0
128222,28,2,7,Masters ,3.0,2.0,0.0,5.0,5.0
128222,28,2,7,Masters ,4.0,1.0,1.0,4.0,4.0
128222,28,2,7,Masters ,3.0,3.0,0.0,4.0,3.0
120225,27,2,7,Masters ,5.0,3.0,3.0,4.0,3.0
120225,27,2,7,Masters ,4.0,2.0,1.0,3.0,2.0
120225,27,2,7,Masters ,5.0,2.0,1.0,5.0,4.0
120225,27,2,7,Masters ,3.0,2.0,0.0,3.0,3.0
120225,27,2,7,Masters ,4.0,2.0,3.0,4.0,4.0
33180,26,1,7,1,4.0,1.0,3.0,4.0,3.0
33180,26,1,7,1,4.0,1.0,1.0,5.0,4.0
33180,26,1,7,1,3.0,2.0,0.0,4.0,3.0
33180,26,1,7,1,4.0,1.0,0.0,3.0,2.0
33180,26,1,7,1,4.0,3.0,2.0,5.0,4.0
87142,26,1,2,1,5.0,2.0,2.0,5.0,4.0
87142,26,1,2,1,3.0,1.0,2.0,5.0,4.0
87142,26,1,2,1,4.0,3.0,0.0,5.0,5.0
87142,26,1,2,1,3.0,2.0,1.0,4.0,3.0
87142,26,1,2,1,3.0,2.0,0.0,5.0,5.0
87142,26,1,2,1,3.0,3.0,2.0,4.0,3.0
87142,26,1,2,1,4.0,3.0,0.0,3.0,3.0
87142,26,1,2,1,2.0,3.0,2.0,3.0,2.0
87142,26,1,2,1,4.0,1.0,0.0,5.0,5.0
87142,26,1,2,1,5.0,3.0,0.0,5.0,5.0
41524,27,0,7,Bachelors ,4.0,1.0,2.0,3.0,3.0
41524,27,0,7,Bachelors ,3.0,3.0,1.0,3.0,3.0
41524,27,0,7,Bachelors ,5.0,2.0,3.0,5.0,4.0
41524,27,0,7,Bachelors ,2.0,2.0,0.0,3.0,3.0
41524,27,0,7,Bachelors ,3.0,3.0,1.0,5.0,5.0
36794,26,0,5,Bachelors ,3.0,1.0,2.0,4.0,3.0
36794,26,0,5,Bachelors ,3.0,3.0,3.0,4.0,3.0
36794,26,0,5,Bachelors ,3.0,1.0,0.0,4.0,3.0
36794,26,0,5,Bachelors ,5.0,3.0,0.0,5.0,5.0
36794,26,0,5,Bachelors ,3.0,1.0,2.0,3.0,3.0
36794,26,0,5,Bachelors ,5.0,2.0,1.0,4.0,3.0
36794,26,0,5,Bachelors ,3.0,1.0,2.0,4.0,4.0
36794,26,0,5,Bachelors ,5.0,1.0,0.0,5.0,5.0
36794,26,0,5,Bachelors ,3.0,1.0,1.0,3.0,2.0
36794,26,0,5,Bachelors ,5.0,2.0,1.0,5.0,4.0
109172,28,1,7,5,4.0,2.0,0.0,4.0,4.0
109172,28,1,7,5,4.0,2.0,0.0,3.0,3.0
109172,28,1,7,5,4.0,2.0,3.0,5.0,5.0
109172,28,1,7,5,3.0,1.0,1.0,5.0,5.0
109172,28,1,7,5,5.0,1.0,2.0,3.0,2.0
70787,28,2,7,Bachelors ,3.0,3.0,1.0,4.0,3.0
70787,28,2,7,Bachelors ,3.0,1.0,0.0,5.0,5.0
70787,28,2,7,Bachelors ,4.0,3.0,2.0,4.0,4.0
70787,28,2,7,Bachelors ,5.0,2.0,2.0,4.0,4.0
70787,28,2,7,Bachelors ,3.0,2.0,0.0,3.0,3.0
57102,27,0,7,High School ,5.0,2.0,0.0,3.0,2.0
57102,27,0,7,High School ,4.0,3.0,1.0,4.0,3.0
57102,27,0,7,High School ,3.0,3.0,0.0,3.0,3.0
57102,27,0,7,High School ,5.0,3.0,1.0,3.0,2.0
57102,27,0,7,High School ,5.0,1.0,1.0,5.0,5.0
28024,26,0,7,Bachelors ,5.0,2.0,1.0,3.0,3.0
28024,26,0,7,Bachelors ,5.0,1.0,0.0,5.0,5.0
28024,26,0,7,Bachelors ,3.0,3.0,1.0,3.0,3.0
28024,26,0,7,Bachelors ,3.0,3.0,1.0,4.0,3.0
28024,26,0,7,Bachelors ,5.0,1.0,2.0,5.0,5.0
34047,26,1,7,Bachelors ,4.0,1.0,0.0,4.0,4.0
34047,26,1,7,Bachelors ,5.0,3.0,0.0,3.0,3.0
34047,26,1,7,Bachelors ,5.0,2.0,2.0,4.0,3.0
34047,26,1,7,Bachelors ,3.0,1.0,1.0,5.0,5.0
34047,26,1,7,Bachelors ,3.0,2.0,2.0,4.0,4.0
32354,25,1,7,High School ,4.0,2.0,0.0,5.0,4.0
32354,25,1,7,High School ,5.0,1.0,0.0,3.0,3.0
32354,25,1,7,High School ,3.0,3.0,1.0,5.0,5.0
32354,25,1,7,High School ,5.0,1.0,1.0,5.0,5.0
32354,25,1,7,High School ,4.0,3.0,0.0,4.0,4.0
32354,25,1,7,High School ,4.0,2.0,2.0,5.0,5.0
32354,25,1,7,High School ,5.0,3.0,1.0,3.0,3.0
32354,25,1,7,High School ,5.0,1.0,0.0,3.0,3.0
32354,25,1,7,High School ,5.0,3.0,1.0,3.0,2.0
32354,25,1,7,High School ,4.0,1.0,1.0,3.0,3.0
45276,27,0,7,Bachelors ,4.0,3.0,2.0,5.0,5.0
45276,27,0,7,Bachelors ,3.0,3.0,1.0,3.0,3.0
45276,27,0,7,Bachelors ,5.0,3.0,1.0,5.0,5.0
45276,27,0,7,Bachelors ,4.0,3.0,2.0,4.0,3.0
45276,27,0,7,Bachelors ,5.0,2.0,1.0,4.0,3.0
89785,27,0,0,High School ,3.0,2.0,1.0,5.0,4.0
89785,27,0,0,High School ,5.0,1.0,1.0,4.0,3.0
89785,27,0,0,High School ,5.0,3.0,0.0,5.0,5.0
89785,27,0,0,High School ,5.0,1.0,2.0,4.0,3.0
89785,27,0,0,High School ,3.0,2.0,1.0,5.0,5.0
89785,27,0,0,High School ,3.0,2.0,2.0,3.0,2.0
89785,27,0,0,High School ,4.0,1.0,1.0,3.0,2.0
89785,27,0,0,High School ,5.0,1.0,2.0,5.0,4.0
89785,27,0,0,High School ,4.0,1.0,3.0,4.0,4.0
89785,27,0,0,High School ,4.0,2.0,0.0,4.0,3.0
50046,27,1,7,Masters ,5.0,3.0,2.0,4.0,3.0
50046,27,1,7,Masters ,5.0,3.0,2.0,5.0,4.0
50046,27,1,7,Masters ,4.0,1.0,1.0,4.0,3.0
50046,27,1,7,Masters ,4.0,3.0,1.0,4.0,3.0
50046,27,1,7,Masters ,5.0,1.0,0.0,5.0,4.0
123307,25,0,7,Bachelors ,5.0,3.0,0.0,4.0,3.0
123307,25,0,7,Bachelors ,5.0,3.0,2.0,5.0,5.0
123307,25,0,7,Bachelors ,3.0,2.0,0.0,5.0,5.0
123307,25,0,7,Bachelors ,4.0,2.0,1.0,4.0,3.0
123307,25,0,7,Bachelors ,3.0,2.0,1.0,3.0,2.0
123307,25,0,7,Bachelors ,3.0,1.0,3.0,5.0,5.0
123307,25,0,7,Bachelors ,3.0,3.0,3.0,3.0,2.0
123307,25,0,7,Bachelors ,5.0,1.0,0.0,5.0,4.0
123307,25,0,7,Bachelors ,3.0,2.0,0.0,5.0,4.0
123307,25,0,7,Bachelors ,3.0,1.0,1.0,5.0,5.0
113512,26,0,7,High School ,3.0,1.0,1.0,3.0,3.0
113512,26,0,7,High School ,5.0,2.0,1.0,4.0,4.0
113512,26,0,7,High School ,3.0,2.0,1.0,4.0,3.0
113512,26,0,7,High School ,4.0,2.0,1.0,4.0,4.0
113512,26,0,7,High School ,5.0,2.0,3.0,3.0,3.0
