EmployeeID,Attrition,Gender,Age,Department,BusinessTravel,MaritalStatus,DistanceFromHome (KM),Salary,StockOptionLevel,OverTime,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,Ethnicity,EducationLevel,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,SelfRating,ManagerRating,EnvironmentSatisfaction_Label,JobSatisfaction_Label,RelationshipSatisfaction_Label,WorkLifeBalance_Label,ManagerRating_Label,SelfRating_Label,TrainingUtilizationRate
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,4.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,Satisfied ,Dissatisfied,Neutral,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.4999975000124999
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,5.0,2.0,5.0,3.0,2.0,0.0,4.0,4.0,Very Satisfied,Dissatisfied,Very Satisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.0
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,5.0,3.0,2.0,2.0,3.0,1.0,5.0,5.0,Very Satisfied,Neutral,Dissatisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.3333322222259259
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,4.0,2.0,2.0,3.0,1.0,0.0,4.0,3.0,Satisfied ,Dissatisfied,Dissatisfied,Neutral,Meets Expectation,Exceeds Expectation ,0.0
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,3.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,Neutral,Satisfied ,Neutral,Neutral,Above and Beyond,Above and Beyond,0.3333322222259259
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,3.0,4.0,5.0,5.0,2.0,0.0,3.0,3.0,Neutral,Satisfied ,Very Satisfied,Very Satisfied,Meets Expectation,Meets Expectation,0.0
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,5.0,3.0,3.0,4.0,1.0,0.0,3.0,2.0,Very Satisfied,Neutral,Neutral,Satisfied ,Needs Improvement,Meets Expectation,0.0
5060-A677,1,Male,26,Technology,Frequent Traveller,Divorced,45,108865,2,No,1,0,0,1,Mixed or multiple ethnic groups,Bachelors ,5.0,4.0,4.0,4.0,2.0,0.0,4.0,3.0,Very Satisfied,Satisfied ,Satisfied ,Satisfied ,Meets Expectation,Exceeds Expectation ,0.0
A11D-324A,0,Male,27,Sales,Some Travel,Married,44,152147,1,No,6,6,6,6,Black or African American,Masters ,4.0,3.0,4.0,2.0,1.0,1.0,5.0,4.0,Satisfied ,Neutral,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.9999900000999988
A11D-324A,0,Male,27,Sales,Some Travel,Married,44,152147,1,No,6,6,6,6,Black or African American,Masters ,3.0,3.0,2.0,3.0,2.0,0.0,3.0,3.0,Neutral,Neutral,Dissatisfied,Neutral,Meets Expectation,Meets Expectation,0.0
A11D-324A,0,Male,27,Sales,Some Travel,Married,44,152147,1,No,6,6,6,6,Black or African American,Masters ,5.0,2.0,5.0,5.0,3.0,1.0,4.0,4.0,Very Satisfied,Dissatisfied,Very Satisfied,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
A11D-324A,0,Male,27,Sales,Some Travel,Married,44,152147,1,No,6,6,6,6,Black or African American,Masters ,3.0,5.0,4.0,2.0,3.0,2.0,5.0,4.0,Neutral,Very Satisfied,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.6666644444518518
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,Neutral,Dissatisfied,Neutral,Neutral,Meets Expectation,Meets Expectation,0.0
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,5.0,4.0,5.0,4.0,1.0,0.0,4.0,4.0,Very Satisfied,Satisfied ,Very Satisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.0
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,3.0,5.0,2.0,2.0,2.0,0.0,5.0,4.0,Neutral,Very Satisfied,Dissatisfied,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.0
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,4.0,2.0,4.0,3.0,1.0,0.0,3.0,3.0,Satisfied ,Dissatisfied,Satisfied ,Neutral,Meets Expectation,Meets Expectation,0.0
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,5.0,4.0,5.0,2.0,3.0,0.0,4.0,4.0,Very Satisfied,Satisfied ,Very Satisfied,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,3.0,4.0,5.0,2.0,1.0,0.0,3.0,2.0,Neutral,Satisfied ,Very Satisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.0
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,3.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,Neutral,Neutral,Dissatisfied,Very Satisfied,Needs Improvement,Meets Expectation,0.6666644444518518
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,Satisfied ,Dissatisfied,Neutral,Satisfied ,Meets Expectation,Meets Expectation,0.3333322222259259
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,4.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,Satisfied ,Dissatisfied,Dissatisfied,Neutral,Needs Improvement,Meets Expectation,0.3333322222259259
13E5-2F17,1,Male,24,Technology,Frequent Traveller,Divorced,15,139627,3,No,5,0,4,1,White,Bachelors ,4.0,5.0,4.0,5.0,3.0,1.0,5.0,4.0,Satisfied ,Very Satisfied,Satisfied ,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.3333322222259259
3F0C-41A7,0,Male,24,Sales,Some Travel,Single,27,79828,0,No,6,2,3,0,Mixed or multiple ethnic groups,Masters ,5.0,2.0,3.0,5.0,2.0,2.0,5.0,5.0,Very Satisfied,Dissatisfied,Neutral,Very Satisfied,Above and Beyond,Above and Beyond,0.999995000025
3F0C-41A7,0,Male,24,Sales,Some Travel,Single,27,79828,0,No,6,2,3,0,Mixed or multiple ethnic groups,Masters ,3.0,5.0,2.0,4.0,3.0,0.0,5.0,5.0,Neutral,Very Satisfied,Dissatisfied,Satisfied ,Above and Beyond,Above and Beyond,0.0
3F0C-41A7,0,Male,24,Sales,Some Travel,Single,27,79828,0,No,6,2,3,0,Mixed or multiple ethnic groups,Masters ,4.0,5.0,4.0,3.0,1.0,2.0,4.0,3.0,Satisfied ,Very Satisfied,Satisfied ,Neutral,Meets Expectation,Exceeds Expectation ,1.9999800001999977
3F0C-41A7,0,Male,24,Sales,Some Travel,Single,27,79828,0,No,6,2,3,0,Mixed or multiple ethnic groups,Masters ,3.0,3.0,2.0,2.0,1.0,0.0,5.0,5.0,Neutral,Neutral,Dissatisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.0
07AF-3631,0,Male,25,Sales,No Travel ,Divorced,35,149519,1,Yes,6,2,4,3,White,Masters ,4.0,3.0,5.0,3.0,2.0,1.0,4.0,3.0,Satisfied ,Neutral,Very Satisfied,Neutral,Meets Expectation,Exceeds Expectation ,0.4999975000124999
07AF-3631,0,Male,25,Sales,No Travel ,Divorced,35,149519,1,Yes,6,2,4,3,White,Masters ,3.0,2.0,4.0,3.0,2.0,1.0,5.0,5.0,Neutral,Dissatisfied,Satisfied ,Neutral,Above and Beyond,Above and Beyond,0.4999975000124999
07AF-3631,0,Male,25,Sales,No Travel ,Divorced,35,149519,1,Yes,6,2,4,3,White,Masters ,4.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,Satisfied ,Neutral,Dissatisfied,Neutral,Above and Beyond,Above and Beyond,0.4999975000124999
07AF-3631,0,Male,25,Sales,No Travel ,Divorced,35,149519,1,Yes,6,2,4,3,White,Masters ,4.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,Satisfied ,Neutral,Neutral,Dissatisfied,Meets Expectation,Meets Expectation,0.4999975000124999
259B-6C50,0,Male,27,Sales,Some Travel,Divorced,27,45880,1,Yes,6,1,4,0,Other ,Doctorate,3.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,Neutral,Dissatisfied,Satisfied ,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.4999975000124999
259B-6C50,0,Male,27,Sales,Some Travel,Divorced,27,45880,1,Yes,6,1,4,0,Other ,Doctorate,3.0,2.0,4.0,2.0,3.0,0.0,3.0,3.0,Neutral,Dissatisfied,Satisfied ,Dissatisfied,Meets Expectation,Meets Expectation,0.0
259B-6C50,0,Male,27,Sales,Some Travel,Divorced,27,45880,1,Yes,6,1,4,0,Other ,Doctorate,4.0,5.0,2.0,2.0,3.0,0.0,3.0,2.0,Satisfied ,Very Satisfied,Dissatisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.0
259B-6C50,0,Male,27,Sales,Some Travel,Divorced,27,45880,1,Yes,6,1,4,0,Other ,Doctorate,4.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,Satisfied ,Neutral,Dissatisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,2.9999700002999967
63B8-CCC0,0,Female,25,Technology,Some Travel,Single,34,37053,0,No,6,5,5,0,White,Bachelors ,5.0,2.0,3.0,2.0,3.0,1.0,5.0,5.0,Very Satisfied,Dissatisfied,Neutral,Dissatisfied,Above and Beyond,Above and Beyond,0.3333322222259259
63B8-CCC0,0,Female,25,Technology,Some Travel,Single,34,37053,0,No,6,5,5,0,White,Bachelors ,4.0,2.0,4.0,5.0,3.0,1.0,3.0,2.0,Satisfied ,Dissatisfied,Satisfied ,Very Satisfied,Needs Improvement,Meets Expectation,0.3333322222259259
63B8-CCC0,0,Female,25,Technology,Some Travel,Single,34,37053,0,No,6,5,5,0,White,Bachelors ,5.0,3.0,3.0,3.0,1.0,2.0,5.0,5.0,Very Satisfied,Neutral,Neutral,Neutral,Above and Beyond,Above and Beyond,1.9999800001999977
63B8-CCC0,0,Female,25,Technology,Some Travel,Single,34,37053,0,No,6,5,5,0,White,Bachelors ,5.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.6666644444518518
F20A-F424,0,Female,27,Technology,Frequent Traveller,Married,4,27550,1,No,6,6,6,5,White,Bachelors ,5.0,2.0,4.0,5.0,2.0,0.0,4.0,4.0,Very Satisfied,Dissatisfied,Satisfied ,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
F20A-F424,0,Female,27,Technology,Frequent Traveller,Married,4,27550,1,No,6,6,6,5,White,Bachelors ,5.0,3.0,2.0,5.0,1.0,1.0,3.0,3.0,Very Satisfied,Neutral,Dissatisfied,Very Satisfied,Meets Expectation,Meets Expectation,0.9999900000999988
F20A-F424,0,Female,27,Technology,Frequent Traveller,Married,4,27550,1,No,6,6,6,5,White,Bachelors ,3.0,5.0,5.0,2.0,2.0,0.0,3.0,2.0,Neutral,Very Satisfied,Very Satisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.0
F20A-F424,0,Female,27,Technology,Frequent Traveller,Married,4,27550,1,No,6,6,6,5,White,Bachelors ,3.0,5.0,4.0,5.0,1.0,1.0,3.0,3.0,Neutral,Very Satisfied,Satisfied ,Very Satisfied,Meets Expectation,Meets Expectation,0.9999900000999988
C1E8-5AAB,0,Male,25,Sales,Some Travel,Divorced,5,69539,2,No,6,0,4,4,Black or African American,High School ,4.0,5.0,5.0,5.0,1.0,3.0,3.0,2.0,Satisfied ,Very Satisfied,Very Satisfied,Very Satisfied,Needs Improvement,Meets Expectation,2.9999700002999967
C1E8-5AAB,0,Male,25,Sales,Some Travel,Divorced,5,69539,2,No,6,0,4,4,Black or African American,High School ,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,Satisfied ,Satisfied ,Satisfied ,Neutral,Needs Improvement,Meets Expectation,0.4999975000124999
C1E8-5AAB,0,Male,25,Sales,Some Travel,Divorced,5,69539,2,No,6,0,4,4,Black or African American,High School ,3.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,Neutral,Dissatisfied,Neutral,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.6666644444518518
C1E8-5AAB,0,Male,25,Sales,Some Travel,Divorced,5,69539,2,No,6,0,4,4,Black or African American,High School ,5.0,3.0,3.0,4.0,2.0,1.0,5.0,4.0,Very Satisfied,Neutral,Neutral,Satisfied ,Exceeds Expectation ,Above and Beyond,0.4999975000124999
23FC-93A5,0,Female,26,Technology,Some Travel,Single,2,55565,0,No,6,6,6,4,White,Masters ,3.0,2.0,5.0,4.0,1.0,1.0,3.0,2.0,Neutral,Dissatisfied,Very Satisfied,Satisfied ,Needs Improvement,Meets Expectation,0.9999900000999988
23FC-93A5,0,Female,26,Technology,Some Travel,Single,2,55565,0,No,6,6,6,4,White,Masters ,4.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,Satisfied ,Very Satisfied,Very Satisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.6666644444518518
23FC-93A5,0,Female,26,Technology,Some Travel,Single,2,55565,0,No,6,6,6,4,White,Masters ,2.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,Dissatisfied,Dissatisfied,Very Dissatisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.9999900000999988
23FC-93A5,0,Female,26,Technology,Some Travel,Single,2,55565,0,No,6,6,6,4,White,Masters ,4.0,5.0,5.0,3.0,2.0,0.0,5.0,4.0,Satisfied ,Very Satisfied,Very Satisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.0
AE33-DDE7,0,Male,25,Technology,Some Travel,Single,26,85412,0,No,6,0,5,6,White,Bachelors ,3.0,3.0,3.0,2.0,1.0,1.0,5.0,4.0,Neutral,Neutral,Neutral,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.9999900000999988
AE33-DDE7,0,Male,25,Technology,Some Travel,Single,26,85412,0,No,6,0,5,6,White,Bachelors ,5.0,5.0,2.0,5.0,3.0,1.0,3.0,2.0,Very Satisfied,Very Satisfied,Dissatisfied,Very Satisfied,Needs Improvement,Meets Expectation,0.3333322222259259
AE33-DDE7,0,Male,25,Technology,Some Travel,Single,26,85412,0,No,6,0,5,6,White,Bachelors ,3.0,3.0,5.0,3.0,2.0,1.0,5.0,5.0,Neutral,Neutral,Very Satisfied,Neutral,Above and Beyond,Above and Beyond,0.4999975000124999
AE33-DDE7,0,Male,25,Technology,Some Travel,Single,26,85412,0,No,6,0,5,6,White,Bachelors ,5.0,3.0,2.0,4.0,3.0,1.0,4.0,4.0,Very Satisfied,Neutral,Dissatisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
DC67-3B66,0,Male,25,Technology,Some Travel,Married,33,24417,1,No,6,2,6,6,Mixed or multiple ethnic groups,Bachelors ,4.0,4.0,5.0,2.0,3.0,1.0,3.0,2.0,Satisfied ,Satisfied ,Very Satisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.3333322222259259
DC67-3B66,0,Male,25,Technology,Some Travel,Married,33,24417,1,No,6,2,6,6,Mixed or multiple ethnic groups,Bachelors ,5.0,4.0,5.0,4.0,2.0,1.0,3.0,3.0,Very Satisfied,Satisfied ,Very Satisfied,Satisfied ,Meets Expectation,Meets Expectation,0.4999975000124999
DC67-3B66,0,Male,25,Technology,Some Travel,Married,33,24417,1,No,6,2,6,6,Mixed or multiple ethnic groups,Bachelors ,4.0,5.0,2.0,4.0,2.0,0.0,4.0,4.0,Satisfied ,Very Satisfied,Dissatisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.0
DC67-3B66,0,Male,25,Technology,Some Travel,Married,33,24417,1,No,6,2,6,6,Mixed or multiple ethnic groups,Bachelors ,4.0,3.0,4.0,5.0,2.0,0.0,5.0,4.0,Satisfied ,Neutral,Satisfied ,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.0
F1BD-033D,0,Male,25,Technology,Some Travel,Married,21,46362,1,Yes,6,0,4,5,Mixed or multiple ethnic groups,Doctorate,4.0,4.0,5.0,3.0,1.0,1.0,5.0,5.0,Satisfied ,Satisfied ,Very Satisfied,Neutral,Above and Beyond,Above and Beyond,0.9999900000999988
F1BD-033D,0,Male,25,Technology,Some Travel,Married,21,46362,1,Yes,6,0,4,5,Mixed or multiple ethnic groups,Doctorate,4.0,2.0,4.0,2.0,2.0,0.0,3.0,2.0,Satisfied ,Dissatisfied,Satisfied ,Dissatisfied,Needs Improvement,Meets Expectation,0.0
F1BD-033D,0,Male,25,Technology,Some Travel,Married,21,46362,1,Yes,6,0,4,5,Mixed or multiple ethnic groups,Doctorate,3.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,Neutral,Satisfied ,Neutral,Neutral,Meets Expectation,Exceeds Expectation ,0.3333322222259259
F1BD-033D,0,Male,25,Technology,Some Travel,Married,21,46362,1,Yes,6,0,4,5,Mixed or multiple ethnic groups,Doctorate,3.0,4.0,3.0,2.0,1.0,0.0,4.0,4.0,Neutral,Satisfied ,Neutral,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
7961-A93B,0,Male,29,Technology,Some Travel,Single,3,393103,0,Yes,6,4,4,5,White,Bachelors ,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,Satisfied ,Dissatisfied,Satisfied ,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.6666644444518518
7961-A93B,0,Male,29,Technology,Some Travel,Single,3,393103,0,Yes,6,4,4,5,White,Bachelors ,4.0,2.0,4.0,2.0,2.0,0.0,3.0,2.0,Satisfied ,Dissatisfied,Satisfied ,Dissatisfied,Needs Improvement,Meets Expectation,0.0
7961-A93B,0,Male,29,Technology,Some Travel,Single,3,393103,0,Yes,6,4,4,5,White,Bachelors ,3.0,4.0,3.0,5.0,1.0,1.0,5.0,5.0,Neutral,Satisfied ,Neutral,Very Satisfied,Above and Beyond,Above and Beyond,0.9999900000999988
7961-A93B,0,Male,29,Technology,Some Travel,Single,3,393103,0,Yes,6,4,4,5,White,Bachelors ,3.0,2.0,5.0,4.0,1.0,1.0,4.0,3.0,Neutral,Dissatisfied,Very Satisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.9999900000999988
F5CC-33FA,0,Male,25,Sales,Some Travel,Married,30,106738,1,No,6,4,5,2,White,Masters ,5.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,Very Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.6666644444518518
F5CC-33FA,0,Male,25,Sales,Some Travel,Married,30,106738,1,No,6,4,5,2,White,Masters ,3.0,5.0,4.0,4.0,1.0,0.0,5.0,5.0,Neutral,Very Satisfied,Satisfied ,Satisfied ,Above and Beyond,Above and Beyond,0.0
F5CC-33FA,0,Male,25,Sales,Some Travel,Married,30,106738,1,No,6,4,5,2,White,Masters ,4.0,3.0,4.0,2.0,2.0,0.0,4.0,3.0,Satisfied ,Neutral,Satisfied ,Dissatisfied,Meets Expectation,Exceeds Expectation ,0.0
F5CC-33FA,0,Male,25,Sales,Some Travel,Married,30,106738,1,No,6,4,5,2,White,Masters ,2.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,Dissatisfied,Very Dissatisfied,Dissatisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.9999900000999988
1E61-B76A,0,Female,24,Technology,Some Travel,Single,26,39048,0,No,6,1,4,1,Asian or Asian American,High School ,3.0,5.0,2.0,2.0,3.0,3.0,5.0,5.0,Neutral,Very Satisfied,Dissatisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.9999966666777778
1E61-B76A,0,Female,24,Technology,Some Travel,Single,26,39048,0,No,6,1,4,1,Asian or Asian American,High School ,4.0,5.0,2.0,3.0,1.0,1.0,3.0,3.0,Satisfied ,Very Satisfied,Dissatisfied,Neutral,Meets Expectation,Meets Expectation,0.9999900000999988
1E61-B76A,0,Female,24,Technology,Some Travel,Single,26,39048,0,No,6,1,4,1,Asian or Asian American,High School ,3.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,Neutral,Satisfied ,Dissatisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.4999975000124999
1E61-B76A,0,Female,24,Technology,Some Travel,Single,26,39048,0,No,6,1,4,1,Asian or Asian American,High School ,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Meets Expectation,Meets Expectation,0.4999975000124999
5395-75A1,0,Male,26,Sales,Some Travel,Single,41,61238,0,No,6,4,6,3,Asian or Asian American,Masters ,3.0,2.0,4.0,2.0,1.0,1.0,5.0,5.0,Neutral,Dissatisfied,Satisfied ,Dissatisfied,Above and Beyond,Above and Beyond,0.9999900000999988
5395-75A1,0,Male,26,Sales,Some Travel,Single,41,61238,0,No,6,4,6,3,Asian or Asian American,Masters ,3.0,2.0,4.0,5.0,1.0,2.0,4.0,3.0,Neutral,Dissatisfied,Satisfied ,Very Satisfied,Meets Expectation,Exceeds Expectation ,1.9999800001999977
5395-75A1,0,Male,26,Sales,Some Travel,Single,41,61238,0,No,6,4,6,3,Asian or Asian American,Masters ,5.0,2.0,5.0,3.0,1.0,1.0,4.0,3.0,Very Satisfied,Dissatisfied,Very Satisfied,Neutral,Meets Expectation,Exceeds Expectation ,0.9999900000999988
5395-75A1,0,Male,26,Sales,Some Travel,Single,41,61238,0,No,6,4,6,3,Asian or Asian American,Masters ,5.0,5.0,4.0,4.0,3.0,0.0,3.0,3.0,Very Satisfied,Very Satisfied,Satisfied ,Satisfied ,Meets Expectation,Meets Expectation,0.0
D18F-8C48,0,Female,27,Technology,No Travel ,Divorced,8,152322,1,No,6,0,5,4,Asian or Asian American,No Formal Qualifications,5.0,5.0,2.0,5.0,1.0,1.0,5.0,5.0,Very Satisfied,Very Satisfied,Dissatisfied,Very Satisfied,Above and Beyond,Above and Beyond,0.9999900000999988
D18F-8C48,0,Female,27,Technology,No Travel ,Divorced,8,152322,1,No,6,0,5,4,Asian or Asian American,No Formal Qualifications,5.0,4.0,4.0,2.0,2.0,1.0,5.0,5.0,Very Satisfied,Satisfied ,Satisfied ,Dissatisfied,Above and Beyond,Above and Beyond,0.4999975000124999
D18F-8C48,0,Female,27,Technology,No Travel ,Divorced,8,152322,1,No,6,0,5,4,Asian or Asian American,No Formal Qualifications,2.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,Dissatisfied,Dissatisfied,Satisfied ,Very Dissatisfied,Needs Improvement,Meets Expectation,0.4999975000124999
D18F-8C48,0,Female,27,Technology,No Travel ,Divorced,8,152322,1,No,6,0,5,4,Asian or Asian American,No Formal Qualifications,3.0,5.0,4.0,2.0,3.0,1.0,4.0,3.0,Neutral,Very Satisfied,Satisfied ,Dissatisfied,Meets Expectation,Exceeds Expectation ,0.3333322222259259
C7C8-43D9,0,Female,27,Technology,Some Travel,Divorced,25,24571,3,No,6,5,5,6,Asian or Asian American,Masters ,1.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Neutral,Meets Expectation,Exceeds Expectation ,0.9999966666777778
C7C8-43D9,0,Female,27,Technology,Some Travel,Divorced,25,24571,3,No,6,5,5,6,Asian or Asian American,Masters ,3.0,2.0,4.0,3.0,2.0,1.0,5.0,4.0,Neutral,Dissatisfied,Satisfied ,Neutral,Exceeds Expectation ,Above and Beyond,0.4999975000124999
C7C8-43D9,0,Female,27,Technology,Some Travel,Divorced,25,24571,3,No,6,5,5,6,Asian or Asian American,Masters ,5.0,4.0,2.0,2.0,2.0,0.0,5.0,4.0,Very Satisfied,Satisfied ,Dissatisfied,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.0
C7C8-43D9,0,Female,27,Technology,Some Travel,Divorced,25,24571,3,No,6,5,5,6,Asian or Asian American,Masters ,4.0,2.0,5.0,5.0,3.0,0.0,5.0,5.0,Satisfied ,Dissatisfied,Very Satisfied,Very Satisfied,Above and Beyond,Above and Beyond,0.0
DA4C-7F2E,0,Female,26,Technology,Some Travel,Married,18,178836,0,No,6,4,5,6,White,Bachelors ,3.0,2.0,5.0,4.0,1.0,0.0,5.0,4.0,Neutral,Dissatisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.0
DA4C-7F2E,0,Female,26,Technology,Some Travel,Married,18,178836,0,No,6,4,5,6,White,Bachelors ,5.0,3.0,3.0,4.0,1.0,0.0,5.0,4.0,Very Satisfied,Neutral,Neutral,Satisfied ,Exceeds Expectation ,Above and Beyond,0.0
DA4C-7F2E,0,Female,26,Technology,Some Travel,Married,18,178836,0,No,6,4,5,6,White,Bachelors ,3.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,Neutral,Neutral,Dissatisfied,Neutral,Above and Beyond,Above and Beyond,0.9999966666777778
DA4C-7F2E,0,Female,26,Technology,Some Travel,Married,18,178836,0,No,6,4,5,6,White,Bachelors ,5.0,2.0,5.0,5.0,3.0,0.0,5.0,4.0,Very Satisfied,Dissatisfied,Very Satisfied,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.0
FC47-1953,0,Female,25,Technology,Frequent Traveller,Married,15,31931,1,No,6,1,1,3,Black or African American,Masters ,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,Very Satisfied,Very Satisfied,Neutral,Dissatisfied,Meets Expectation,Meets Expectation,0.9999966666777778
FC47-1953,0,Female,25,Technology,Frequent Traveller,Married,15,31931,1,No,6,1,1,3,Black or African American,Masters ,3.0,3.0,4.0,5.0,3.0,1.0,4.0,3.0,Neutral,Neutral,Satisfied ,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.3333322222259259
FC47-1953,0,Female,25,Technology,Frequent Traveller,Married,15,31931,1,No,6,1,1,3,Black or African American,Masters ,5.0,3.0,2.0,3.0,3.0,1.0,5.0,4.0,Very Satisfied,Neutral,Dissatisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.3333322222259259
